date,temperature,label
2020-12-01 14:30:00,23.375,inside
2020-12-01 15:00:00,23.5,inside
2020-12-01 15:00:00,8.161,outside
2020-12-01 15:30:00,23.437,inside
2020-12-01 15:30:00,8.111,outside
2020-12-01 16:00:00,23.375,inside
2020-12-01 16:00:00,8.328,outside
2020-12-01 16:30:00,8.45,outside
2020-12-01 16:30:00,23.562,inside
2020-12-01 17:00:00,23.812,inside
2020-12-01 17:00:00,8.667,outside
2020-12-01 17:30:00,23.937,inside
2020-12-01 17:30:00,8.95,outside
2020-12-01 18:00:00,9.728,outside
2020-12-01 18:00:00,24.062,inside
2020-12-01 18:30:00,11.511,outside
2020-12-01 18:30:00,24.062,inside
2020-12-01 19:00:00,24.062,inside
2020-12-01 19:00:00,13.528,outside
2020-12-01 19:30:00,14.489,outside
2020-12-01 19:30:00,24.25,inside
2020-12-01 20:00:00,24.5,inside
2020-12-01 20:00:00,15.25,outside
2020-12-01 20:30:00,16.044,outside
2020-12-01 20:30:00,24.625,inside
2020-12-01 21:00:00,17.344,outside
2020-12-01 21:00:00,24.625,inside
2020-12-01 21:30:00,18.489,outside
2020-12-01 21:30:00,24.812,inside
2020-12-01 22:00:00,18.033,outside
2020-12-01 22:00:00,24.875,inside
2020-12-01 22:30:00,17.878,outside
2020-12-01 22:30:00,24.437,inside
2020-12-01 23:00:00,18.678,outside
2020-12-01 23:00:00,24.5,inside
2020-12-01 23:30:00,17.383,outside
2020-12-01 23:30:00,24.25,inside
2020-12-02 00:00:00,17.194000000000003,outside
2020-12-02 00:00:00,24.437,inside
2020-12-02 00:30:00,24.687,inside
2020-12-02 00:30:00,16.910999999999998,outside
2020-12-02 01:00:00,24.562,inside
2020-12-02 01:00:00,15.161,outside
2020-12-02 01:30:00,24.375,inside
2020-12-02 01:30:00,13.678,outside
2020-12-02 02:00:00,12.922,outside
2020-12-02 02:00:00,24.437,inside
2020-12-02 02:30:00,12.806,outside
2020-12-02 02:30:00,24.25,inside
2020-12-02 03:00:00,24.25,inside
2020-12-02 03:00:00,13.361,outside
2020-12-02 03:30:00,24.062,inside
2020-12-02 03:30:00,12.956,outside
2020-12-02 04:00:00,23.937,inside
2020-12-02 04:00:00,12.839,outside
2020-12-02 04:30:00,24.0,inside
2020-12-02 04:30:00,12.683,outside
2020-12-02 05:00:00,24.0,inside
2020-12-02 05:00:00,12.578,outside
2020-12-02 05:30:00,12.606,outside
2020-12-02 05:30:00,23.937,inside
2020-12-02 06:00:00,12.717,outside
2020-12-02 06:00:00,23.875,inside
2020-12-02 06:30:00,12.55,outside
2020-12-02 06:30:00,23.937,inside
2020-12-02 07:00:00,12.233,outside
2020-12-02 07:00:00,23.687,inside
2020-12-02 07:30:00,12.7,outside
2020-12-02 07:30:00,23.562,inside
2020-12-02 08:00:00,12.906,outside
2020-12-02 08:00:00,23.562,inside
2020-12-02 08:30:00,12.422,outside
2020-12-02 08:30:00,23.437,inside
2020-12-02 09:00:00,11.856,outside
2020-12-02 09:00:00,23.562,inside
2020-12-02 09:30:00,11.005999999999998,outside
2020-12-02 09:30:00,23.625,inside
2020-12-02 10:00:00,10.811,outside
2020-12-02 10:00:00,23.625,inside
2020-12-02 10:30:00,10.239,outside
2020-12-02 10:30:00,23.625,inside
2020-12-02 11:00:00,10.006,outside
2020-12-02 11:00:00,23.625,inside
2020-12-02 11:30:00,9.833,outside
2020-12-02 11:30:00,23.687,inside
2020-12-02 12:00:00,10.072,outside
2020-12-02 12:00:00,23.625,inside
2020-12-02 12:30:00,23.562,inside
2020-12-02 12:30:00,10.172,outside
2020-12-02 13:00:00,23.5,inside
2020-12-02 13:00:00,10.417,outside
2020-12-02 13:30:00,23.5,inside
2020-12-02 13:30:00,10.761,outside
2020-12-02 14:00:00,23.5,inside
2020-12-02 14:00:00,11.994000000000002,outside
2020-12-02 14:30:00,12.078,outside
2020-12-02 14:30:00,23.437,inside
2020-12-02 15:00:00,11.411,outside
2020-12-02 15:00:00,23.375,inside
2020-12-02 15:30:00,9.9,outside
2020-12-02 15:30:00,23.375,inside
2020-12-02 16:00:00,9.894,outside
2020-12-02 16:00:00,23.375,inside
2020-12-02 16:30:00,10.522,outside
2020-12-02 16:30:00,23.625,inside
2020-12-02 17:00:00,12.6,outside
2020-12-02 17:00:00,23.812,inside
2020-12-02 17:30:00,12.889,outside
2020-12-02 17:30:00,23.812,inside
2020-12-02 18:00:00,13.361,outside
2020-12-02 18:00:00,24.187,inside
2020-12-02 18:30:00,14.706,outside
2020-12-02 18:30:00,24.187,inside
2020-12-02 19:00:00,23.937,inside
2020-12-02 19:00:00,15.75,outside
2020-12-02 19:30:00,17.522000000000002,outside
2020-12-02 19:30:00,24.5,inside
2020-12-02 20:00:00,18.706,outside
2020-12-02 20:00:00,24.562,inside
2020-12-02 20:30:00,19.456,outside
2020-12-02 20:30:00,24.562,inside
2020-12-02 21:00:00,19.556,outside
2020-12-02 21:00:00,24.625,inside
2020-12-02 21:30:00,24.187,inside
2020-12-02 21:30:00,19.006,outside
2020-12-02 22:00:00,24.375,inside
2020-12-02 22:00:00,18.594,outside
2020-12-02 22:30:00,17.867,outside
2020-12-02 22:30:00,24.25,inside
2020-12-02 23:00:00,24.125,inside
2020-12-02 23:00:00,18.622,outside
2020-12-02 23:30:00,18.444000000000003,outside
2020-12-02 23:30:00,24.5,inside
2020-12-03 00:00:00,24.625,inside
2020-12-03 00:00:00,17.389,outside
2020-12-03 00:30:00,24.562,inside
2020-12-03 00:30:00,15.689,outside
2020-12-03 01:00:00,24.5,inside
2020-12-03 01:00:00,14.678,outside
2020-12-03 01:30:00,14.178,outside
2020-12-03 01:30:00,24.562,inside
2020-12-03 02:00:00,13.961,outside
2020-12-03 02:00:00,24.437,inside
2020-12-03 02:30:00,13.767,outside
2020-12-03 02:30:00,24.312,inside
2020-12-03 03:00:00,12.978,outside
2020-12-03 03:00:00,24.125,inside
2020-12-03 03:30:00,24.312,inside
2020-12-03 03:30:00,13.639,outside
2020-12-03 04:00:00,13.533,outside
2020-12-03 04:00:00,24.062,inside
2020-12-03 04:30:00,12.85,outside
2020-12-03 04:30:00,24.25,inside
2020-12-03 05:00:00,13.461,outside
2020-12-03 05:00:00,24.062,inside
2020-12-03 05:30:00,24.0,inside
2020-12-03 05:30:00,13.067,outside
2020-12-03 06:00:00,13.517,outside
2020-12-03 06:00:00,23.875,inside
2020-12-03 06:30:00,13.039,outside
2020-12-03 06:30:00,24.062,inside
2020-12-03 07:00:00,11.683,outside
2020-12-03 07:00:00,24.125,inside
2020-12-03 07:30:00,23.875,inside
2020-12-03 07:30:00,11.45,outside
2020-12-03 08:00:00,23.687,inside
2020-12-03 08:00:00,13.15,outside
2020-12-03 08:30:00,12.706,outside
2020-12-03 08:30:00,23.687,inside
2020-12-03 09:00:00,23.625,inside
2020-12-03 09:00:00,10.7,outside
2020-12-03 09:30:00,9.794,outside
2020-12-03 09:30:00,23.437,inside
2020-12-03 10:00:00,23.625,inside
2020-12-03 10:00:00,9.767,outside
2020-12-03 10:30:00,23.687,inside
2020-12-03 10:30:00,9.761,outside
2020-12-03 11:00:00,23.5,inside
2020-12-03 11:00:00,10.033,outside
2020-12-03 11:30:00,10.672,outside
2020-12-03 11:30:00,23.687,inside
2020-12-03 12:00:00,23.75,inside
2020-12-03 12:00:00,11.372,outside
2020-12-03 12:30:00,23.625,inside
2020-12-03 12:30:00,11.439,outside
2020-12-03 13:00:00,23.687,inside
2020-12-03 13:00:00,10.772,outside
2020-12-03 13:30:00,23.687,inside
2020-12-03 13:30:00,10.022,outside
2020-12-03 14:00:00,23.562,inside
2020-12-03 14:00:00,10.794,outside
2020-12-03 14:30:00,23.625,inside
2020-12-03 14:30:00,10.761,outside
2020-12-03 15:00:00,9.983,outside
2020-12-03 15:00:00,23.625,inside
2020-12-03 15:30:00,9.572,outside
2020-12-03 15:30:00,23.625,inside
2020-12-03 16:00:00,9.717,outside
2020-12-03 16:00:00,23.562,inside
2020-12-03 16:30:00,10.222,outside
2020-12-03 16:30:00,23.75,inside
2020-12-03 17:00:00,10.567,outside
2020-12-03 17:00:00,23.812,inside
2020-12-03 17:30:00,10.444,outside
2020-12-03 17:30:00,24.062,inside
2020-12-03 18:00:00,10.556,outside
2020-12-03 18:00:00,24.25,inside
2020-12-03 18:30:00,12.4,outside
2020-12-03 18:30:00,24.375,inside
2020-12-03 19:00:00,14.3,outside
2020-12-03 19:00:00,24.437,inside
2020-12-03 19:30:00,24.625,inside
2020-12-03 19:30:00,15.156,outside
2020-12-03 20:00:00,15.594,outside
2020-12-03 20:00:00,24.812,inside
2020-12-03 20:30:00,16.094,outside
2020-12-03 20:30:00,24.937,inside
2020-12-03 21:00:00,16.855999999999998,outside
2020-12-03 21:00:00,24.75,inside
2020-12-03 21:30:00,18.011,outside
2020-12-03 21:30:00,25.0,inside
2020-12-03 22:00:00,18.55,outside
2020-12-03 22:00:00,24.75,inside
2020-12-03 22:30:00,18.506,outside
2020-12-03 22:30:00,24.875,inside
2020-12-03 23:00:00,24.75,inside
2020-12-03 23:00:00,16.855999999999998,outside
2020-12-03 23:30:00,15.994000000000002,outside
2020-12-03 23:30:00,25.062,inside
2020-12-04 00:00:00,25.0,inside
2020-12-04 00:00:00,15.372,outside
2020-12-04 00:30:00,24.625,inside
2020-12-04 00:30:00,14.811,outside
2020-12-04 01:00:00,24.875,inside
2020-12-04 01:00:00,14.433,outside
2020-12-04 01:30:00,14.0,outside
2020-12-04 01:30:00,24.875,inside
2020-12-04 02:00:00,13.678,outside
2020-12-04 02:00:00,24.75,inside
2020-12-04 02:30:00,13.956,outside
2020-12-04 02:30:00,24.75,inside
2020-12-04 03:00:00,24.5,inside
2020-12-04 03:00:00,14.322,outside
2020-12-04 03:30:00,14.294,outside
2020-12-04 03:30:00,24.25,inside
2020-12-04 04:00:00,24.437,inside
2020-12-04 04:00:00,13.967,outside
2020-12-04 04:30:00,14.144,outside
2020-12-04 04:30:00,24.437,inside
2020-12-04 05:00:00,24.0,inside
2020-12-04 05:00:00,14.083,outside
2020-12-04 05:30:00,24.0,inside
2020-12-04 05:30:00,13.817,outside
2020-12-04 06:00:00,13.6,outside
2020-12-04 06:00:00,24.062,inside
2020-12-04 06:30:00,13.489,outside
2020-12-04 06:30:00,23.75,inside
2020-12-04 07:00:00,13.367,outside
2020-12-04 07:00:00,23.937,inside
2020-12-04 07:30:00,23.937,inside
2020-12-04 07:30:00,13.028,outside
2020-12-04 08:00:00,23.875,inside
2020-12-04 08:00:00,11.917,outside
2020-12-04 08:30:00,11.333,outside
2020-12-04 08:30:00,23.875,inside
2020-12-04 09:00:00,23.875,inside
2020-12-04 09:00:00,11.011,outside
2020-12-04 09:30:00,23.625,inside
2020-12-04 09:30:00,10.606,outside
2020-12-04 10:00:00,23.687,inside
2020-12-04 10:00:00,10.578,outside
2020-12-04 10:30:00,23.375,inside
2020-12-04 10:30:00,10.778,outside
2020-12-04 11:00:00,10.556,outside
2020-12-04 11:00:00,23.5,inside
2020-12-04 11:30:00,10.567,outside
2020-12-04 11:30:00,23.75,inside
2020-12-04 12:00:00,10.772,outside
2020-12-04 12:00:00,23.625,inside
2020-12-04 12:30:00,23.687,inside
2020-12-04 12:30:00,10.45,outside
2020-12-04 13:00:00,23.625,inside
2020-12-04 13:00:00,10.344,outside
2020-12-04 13:30:00,10.5,outside
2020-12-04 13:30:00,23.75,inside
2020-12-04 14:00:00,10.122,outside
2020-12-04 14:00:00,23.687,inside
2020-12-04 14:30:00,9.872,outside
2020-12-04 14:30:00,23.625,inside
2020-12-04 15:00:00,9.85,outside
2020-12-04 15:00:00,23.5,inside
2020-12-04 15:30:00,9.306,outside
2020-12-04 15:30:00,23.562,inside
2020-12-04 16:00:00,10.761,outside
2020-12-04 16:00:00,23.5,inside
2020-12-04 16:30:00,10.239,outside
2020-12-04 16:30:00,23.687,inside
2020-12-04 17:00:00,11.578,outside
2020-12-04 17:00:00,23.687,inside
2020-12-04 17:30:00,23.937,inside
2020-12-04 17:30:00,11.822,outside
2020-12-04 18:00:00,24.125,inside
2020-12-04 18:00:00,11.611,outside
2020-12-04 18:30:00,12.978,outside
2020-12-04 18:30:00,24.125,inside
2020-12-04 19:00:00,16.861,outside
2020-12-04 19:00:00,23.812,inside
2020-12-04 19:30:00,24.125,inside
2020-12-04 19:30:00,17.089000000000002,outside
2020-12-04 20:00:00,23.75,inside
2020-12-04 20:00:00,18.611,outside
2020-12-04 20:30:00,19.917,outside
2020-12-04 20:30:00,24.0,inside
2020-12-04 21:00:00,24.062,inside
2020-12-04 21:00:00,19.878,outside
2020-12-04 21:30:00,23.937,inside
2020-12-04 21:30:00,19.467,outside
2020-12-04 22:00:00,20.172,outside
2020-12-04 22:00:00,23.875,inside
2020-12-04 22:30:00,20.1,outside
2020-12-04 22:30:00,24.062,inside
2020-12-04 23:00:00,19.783,outside
2020-12-04 23:00:00,24.187,inside
2020-12-04 23:30:00,19.511,outside
2020-12-04 23:30:00,23.812,inside
2020-12-05 00:00:00,17.167,outside
2020-12-05 00:00:00,24.375,inside
2020-12-05 00:30:00,16.933,outside
2020-12-05 00:30:00,24.5,inside
2020-12-05 01:00:00,24.0,inside
2020-12-05 01:00:00,15.467,outside
2020-12-05 01:30:00,15.589,outside
2020-12-05 01:30:00,24.0,inside
2020-12-05 02:00:00,14.422,outside
2020-12-05 02:00:00,23.937,inside
2020-12-05 02:30:00,14.083,outside
2020-12-05 02:30:00,23.812,inside
2020-12-05 03:00:00,23.875,inside
2020-12-05 03:00:00,14.406,outside
2020-12-05 03:30:00,14.722,outside
2020-12-05 03:30:00,23.687,inside
2020-12-05 04:00:00,14.556,outside
2020-12-05 04:00:00,23.437,inside
2020-12-05 04:30:00,14.294,outside
2020-12-05 04:30:00,23.187,inside
2020-12-05 05:00:00,23.187,inside
2020-12-05 05:00:00,14.589,outside
2020-12-05 05:30:00,14.167,outside
2020-12-05 05:30:00,23.375,inside
2020-12-05 06:00:00,13.772,outside
2020-12-05 06:00:00,23.187,inside
2020-12-05 06:30:00,13.428,outside
2020-12-05 06:30:00,23.312,inside
2020-12-05 07:00:00,23.187,inside
2020-12-05 07:00:00,13.289,outside
2020-12-05 07:30:00,12.889,outside
2020-12-05 07:30:00,23.0,inside
2020-12-05 08:00:00,12.044,outside
2020-12-05 08:00:00,22.812,inside
2020-12-05 08:30:00,11.717,outside
2020-12-05 08:30:00,23.187,inside
2020-12-05 09:00:00,22.875,inside
2020-12-05 09:00:00,11.994000000000002,outside
2020-12-05 09:30:00,12.25,outside
2020-12-05 09:30:00,23.125,inside
2020-12-05 10:00:00,11.961,outside
2020-12-05 10:00:00,23.062,inside
2020-12-05 10:30:00,10.817,outside
2020-12-05 10:30:00,23.062,inside
2020-12-05 11:00:00,23.062,inside
2020-12-05 11:00:00,10.922,outside
2020-12-05 11:30:00,10.978,outside
2020-12-05 11:30:00,23.0,inside
2020-12-05 12:00:00,11.144,outside
2020-12-05 12:00:00,23.125,inside
2020-12-05 12:30:00,11.2,outside
2020-12-05 12:30:00,23.0,inside
2020-12-05 13:00:00,10.989,outside
2020-12-05 13:00:00,23.0,inside
2020-12-05 13:30:00,10.378,outside
2020-12-05 13:30:00,22.875,inside
2020-12-05 14:00:00,11.394,outside
2020-12-05 14:00:00,22.875,inside
2020-12-05 14:30:00,11.872,outside
2020-12-05 14:30:00,22.875,inside
2020-12-05 15:00:00,10.889,outside
2020-12-05 15:00:00,22.75,inside
2020-12-05 15:30:00,10.522,outside
2020-12-05 15:30:00,22.875,inside
2020-12-05 16:00:00,10.883,outside
2020-12-05 16:00:00,22.875,inside
2020-12-05 16:30:00,9.972,outside
2020-12-05 16:30:00,22.937,inside
2020-12-05 17:00:00,10.489,outside
2020-12-05 17:00:00,23.0,inside
2020-12-05 17:30:00,11.144,outside
2020-12-05 17:30:00,22.75,inside
2020-12-05 18:00:00,13.028,outside
2020-12-05 18:00:00,23.0,inside
2020-12-05 18:30:00,22.875,inside
2020-12-05 18:30:00,13.044,outside
2020-12-05 19:00:00,16.239,outside
2020-12-05 19:00:00,22.937,inside
2020-12-05 19:30:00,14.411,outside
2020-12-05 19:30:00,23.125,inside
2020-12-05 20:00:00,15.039,outside
2020-12-05 20:00:00,23.125,inside
2020-12-05 20:30:00,16.544,outside
2020-12-05 20:30:00,23.437,inside
2020-12-05 21:00:00,14.389,outside
2020-12-05 21:00:00,23.625,inside
2020-12-05 21:30:00,13.417,outside
2020-12-05 21:30:00,23.437,inside
2020-12-05 22:00:00,22.937,inside
2020-12-05 22:00:00,14.622,outside
2020-12-05 22:30:00,23.125,inside
2020-12-05 22:30:00,15.078,outside
2020-12-05 23:00:00,23.437,inside
2020-12-05 23:00:00,15.011,outside
2020-12-05 23:30:00,13.706,outside
2020-12-05 23:30:00,23.0,inside
2020-12-06 00:00:00,23.187,inside
2020-12-06 00:00:00,11.094,outside
2020-12-06 00:30:00,23.187,inside
2020-12-06 00:30:00,11.406,outside
2020-12-06 01:00:00,22.937,inside
2020-12-06 01:00:00,11.728,outside
2020-12-06 01:30:00,23.062,inside
2020-12-06 01:30:00,10.956,outside
2020-12-06 02:00:00,23.062,inside
2020-12-06 02:00:00,10.189,outside
2020-12-06 02:30:00,22.937,inside
2020-12-06 02:30:00,10.5,outside
2020-12-06 03:00:00,22.812,inside
2020-12-06 03:00:00,10.417,outside
2020-12-06 03:30:00,22.937,inside
2020-12-06 03:30:00,9.567,outside
2020-12-06 04:00:00,22.937,inside
2020-12-06 04:00:00,8.867,outside
2020-12-06 04:30:00,22.812,inside
2020-12-06 04:30:00,8.472000000000001,outside
2020-12-06 05:00:00,22.875,inside
2020-12-06 05:00:00,8.067,outside
2020-12-06 05:30:00,22.687,inside
2020-12-06 05:30:00,9.05,outside
2020-12-06 06:00:00,22.75,inside
2020-12-06 06:00:00,9.628,outside
2020-12-06 06:30:00,22.75,inside
2020-12-06 06:30:00,9.15,outside
2020-12-06 07:00:00,22.75,inside
2020-12-06 07:00:00,9.739,outside
2020-12-06 07:30:00,22.687,inside
2020-12-06 07:30:00,9.85,outside
2020-12-06 08:00:00,22.75,inside
2020-12-06 08:00:00,9.033,outside
2020-12-06 08:30:00,22.75,inside
2020-12-06 08:30:00,9.261,outside
2020-12-06 09:00:00,22.75,inside
2020-12-06 09:00:00,9.911,outside
2020-12-06 09:30:00,22.687,inside
2020-12-06 09:30:00,10.067,outside
2020-12-06 10:00:00,22.562,inside
2020-12-06 10:00:00,9.806,outside
2020-12-06 10:30:00,22.687,inside
2020-12-06 10:30:00,9.789,outside
2020-12-06 11:00:00,22.562,inside
2020-12-06 11:00:00,9.033,outside
2020-12-06 11:30:00,22.625,inside
2020-12-06 11:30:00,9.733,outside
2020-12-06 12:00:00,22.625,inside
2020-12-06 12:00:00,10.011,outside
2020-12-06 12:30:00,22.687,inside
2020-12-06 12:30:00,9.733,outside
2020-12-06 13:00:00,9.322,outside
2020-12-06 13:00:00,22.562,inside
2020-12-06 13:30:00,9.189,outside
2020-12-06 13:30:00,22.5,inside
2020-12-06 14:00:00,8.367,outside
2020-12-06 14:00:00,22.625,inside
2020-12-06 14:30:00,7.767,outside
2020-12-06 14:30:00,22.5,inside
2020-12-06 15:00:00,7.582999999999999,outside
2020-12-06 15:00:00,22.562,inside
2020-12-06 15:30:00,7.561,outside
2020-12-06 15:30:00,22.562,inside
2020-12-06 16:00:00,7.45,outside
2020-12-06 16:00:00,22.5,inside
2020-12-06 16:30:00,7.528,outside
2020-12-06 16:30:00,22.625,inside
2020-12-06 17:00:00,8.056000000000001,outside
2020-12-06 17:00:00,22.687,inside
2020-12-06 17:30:00,8.622,outside
2020-12-06 17:30:00,22.812,inside
2020-12-06 18:00:00,9.194,outside
2020-12-06 18:00:00,22.875,inside
2020-12-06 18:30:00,10.228,outside
2020-12-06 18:30:00,22.875,inside
2020-12-06 19:00:00,12.817,outside
2020-12-06 19:00:00,22.875,inside
2020-12-06 19:30:00,13.989,outside
2020-12-06 19:30:00,22.75,inside
2020-12-06 20:00:00,14.528,outside
2020-12-06 20:00:00,22.75,inside
2020-12-06 20:30:00,14.8,outside
2020-12-06 20:30:00,23.125,inside
2020-12-06 21:00:00,14.806,outside
2020-12-06 21:00:00,23.062,inside
2020-12-06 21:30:00,16.25,outside
2020-12-06 21:30:00,23.25,inside
2020-12-06 22:00:00,17.778,outside
2020-12-06 22:00:00,23.375,inside
2020-12-06 22:30:00,23.562,inside
2020-12-06 22:30:00,18.094,outside
2020-12-06 23:00:00,17.044,outside
2020-12-06 23:00:00,23.437,inside
2020-12-06 23:30:00,23.437,inside
2020-12-06 23:30:00,15.189,outside
2020-12-07 00:00:00,14.289,outside
2020-12-07 00:00:00,23.437,inside
2020-12-07 00:30:00,14.211,outside
2020-12-07 00:30:00,23.187,inside
2020-12-07 01:00:00,13.011,outside
2020-12-07 01:00:00,23.187,inside
2020-12-07 01:30:00,23.5,inside
2020-12-07 01:30:00,12.122,outside
2020-12-07 02:00:00,23.375,inside
2020-12-07 02:00:00,12.628,outside
2020-12-07 02:30:00,23.187,inside
2020-12-07 02:30:00,12.367,outside
2020-12-07 03:00:00,11.867,outside
2020-12-07 03:00:00,23.0,inside
2020-12-07 03:30:00,11.717,outside
2020-12-07 03:30:00,23.0,inside
2020-12-07 04:00:00,11.611,outside
2020-12-07 04:00:00,22.687,inside
2020-12-07 04:30:00,12.156,outside
2020-12-07 04:30:00,23.0,inside
2020-12-07 05:00:00,12.35,outside
2020-12-07 05:00:00,23.062,inside
2020-12-07 05:30:00,23.062,inside
2020-12-07 05:30:00,12.694,outside
2020-12-07 06:00:00,22.875,inside
2020-12-07 06:00:00,12.844,outside
2020-12-07 06:30:00,23.0,inside
2020-12-07 06:30:00,12.3,outside
2020-12-07 07:00:00,22.875,inside
2020-12-07 07:00:00,12.378,outside
2020-12-07 07:30:00,22.875,inside
2020-12-07 07:30:00,12.733,outside
2020-12-07 08:00:00,13.394,outside
2020-12-07 08:00:00,22.937,inside
2020-12-07 08:30:00,13.194,outside
2020-12-07 08:30:00,22.875,inside
2020-12-07 09:00:00,12.061,outside
2020-12-07 09:00:00,22.875,inside
2020-12-07 09:30:00,12.417,outside
2020-12-07 09:30:00,22.937,inside
2020-12-07 10:00:00,13.117,outside
2020-12-07 10:00:00,22.812,inside
2020-12-07 10:30:00,12.561,outside
2020-12-07 10:30:00,22.812,inside
2020-12-07 11:00:00,12.817,outside
2020-12-07 11:00:00,22.875,inside
2020-12-07 11:30:00,13.267,outside
2020-12-07 11:30:00,22.812,inside
2020-12-07 12:00:00,13.089,outside
2020-12-07 12:00:00,22.75,inside
2020-12-07 12:30:00,13.078,outside
2020-12-07 12:30:00,22.75,inside
2020-12-07 13:00:00,12.828,outside
2020-12-07 13:00:00,22.562,inside
2020-12-07 13:30:00,22.75,inside
2020-12-07 13:30:00,12.956,outside
2020-12-07 14:00:00,22.75,inside
2020-12-07 14:00:00,13.061,outside
2020-12-07 14:30:00,22.75,inside
2020-12-07 14:30:00,13.156,outside
2020-12-07 15:00:00,22.687,inside
2020-12-07 15:00:00,13.567,outside
2020-12-07 15:30:00,22.75,inside
2020-12-07 15:30:00,13.778,outside
2020-12-07 16:00:00,22.625,inside
2020-12-07 16:00:00,13.933,outside
2020-12-07 16:30:00,22.812,inside
2020-12-07 16:30:00,14.255999999999998,outside
2020-12-07 17:00:00,22.437,inside
2020-12-07 17:00:00,14.839,outside
2020-12-07 17:30:00,15.611,outside
2020-12-07 17:30:00,22.562,inside
2020-12-07 18:00:00,16.494,outside
2020-12-07 18:00:00,22.687,inside
2020-12-07 18:30:00,17.656,outside
2020-12-07 18:30:00,22.687,inside
2020-12-07 19:00:00,19.267,outside
2020-12-07 19:00:00,22.75,inside
2020-12-07 19:30:00,20.089,outside
2020-12-07 19:30:00,22.687,inside
2020-12-07 20:00:00,20.783,outside
2020-12-07 20:00:00,22.687,inside
2020-12-07 20:30:00,21.444000000000003,outside
2020-12-07 20:30:00,23.125,inside
2020-12-07 21:00:00,21.256,outside
2020-12-07 21:00:00,23.062,inside
2020-12-07 21:30:00,21.9,outside
2020-12-07 21:30:00,23.062,inside
2020-12-07 22:00:00,22.478,outside
2020-12-07 22:00:00,23.125,inside
2020-12-07 22:30:00,22.428,outside
2020-12-07 22:30:00,23.375,inside
2020-12-07 23:00:00,22.333,outside
2020-12-07 23:00:00,23.375,inside
2020-12-07 23:30:00,21.322,outside
2020-12-07 23:30:00,23.75,inside
2020-12-08 00:00:00,20.639,outside
2020-12-08 00:00:00,23.687,inside
2020-12-08 00:30:00,20.417,outside
2020-12-08 00:30:00,23.562,inside
2020-12-08 01:00:00,19.328,outside
2020-12-08 01:00:00,23.562,inside
2020-12-08 01:30:00,18.906,outside
2020-12-08 01:30:00,23.562,inside
2020-12-08 02:00:00,18.517,outside
2020-12-08 02:00:00,23.437,inside
2020-12-08 02:30:00,18.583,outside
2020-12-08 02:30:00,23.5,inside
2020-12-08 03:00:00,18.922,outside
2020-12-08 03:00:00,23.312,inside
2020-12-08 03:30:00,18.311,outside
2020-12-08 03:30:00,23.25,inside
2020-12-08 04:00:00,18.561,outside
2020-12-08 04:00:00,23.312,inside
2020-12-08 04:30:00,17.805999999999997,outside
2020-12-08 04:30:00,23.625,inside
2020-12-08 05:00:00,16.439,outside
2020-12-08 05:00:00,23.437,inside
2020-12-08 05:30:00,23.5,inside
